customer_id1,default,balance,housing,loan
120381,no,653,no,no
121563,no,150,no,no
100161,no,0,yes,no
124288,no,58,yes,no
110344,no,1306,no,no
126077,no,1708,yes,no
133192,no,161,yes,no
130753,no,23,no,yes
114212,no,1249,yes,no
100787,no,242,yes,no
116556,no,-470,yes,yes
111151,no,331,yes,no
144708,no,4659,yes,no
112931,no,475,no,no
136792,no,335,no,no
104485,no,0,yes,no
129836,no,207,yes,no
128028,no,181,no,no
137897,no,141,yes,no
127015,no,87,yes,yes
109240,no,5164,yes,no
129903,no,1559,no,no
104629,no,-130,yes,no
142073,no,0,no,no
130296,no,1018,no,no
111285,no,5048,no,no
101351,no,40,yes,no
140459,no,9329,no,no
142987,no,4,no,no
129666,no,-168,no,yes
112754,no,19,no,yes
133315,no,4,yes,no
141802,no,2931,no,no
134894,no,13,yes,no
116720,no,887,yes,no
111043,no,553,no,no
112542,no,2062,no,no
109547,no,215,yes,yes
120978,no,1393,yes,yes
101153,no,671,yes,no
127631,no,973,yes,no
119594,no,46,no,no
134496,no,5041,no,no
133485,no,631,yes,no
109371,no,1189,no,no
108817,no,1938,yes,no
125553,no,1200,no,no
106414,no,-98,yes,no
125564,no,57,no,yes
130168,no,0,no,no
130973,no,408,yes,no
107010,no,134,yes,no
107568,no,125,yes,no
123783,no,136,no,no
116703,no,0,yes,no
105737,no,1495,yes,yes
121096,no,414,no,no
110794,no,0,no,no
119816,no,649,no,no
122274,no,886,yes,no
130325,no,297,no,no
126782,no,2886,no,no
133540,no,204,yes,no
125557,no,2744,yes,no
135318,no,381,yes,no
120458,no,0,no,no
126412,no,214,yes,no
106475,no,1285,yes,no
126941,no,4178,yes,no
104692,no,2019,yes,no
103041,no,890,yes,no
117967,no,1017,no,no
115363,no,0,yes,no
136705,no,289,yes,no
108074,no,177,yes,yes
114549,no,-162,yes,no
123099,no,6343,yes,no
109683,no,2199,no,no
137288,no,190,yes,no
105939,no,2619,yes,no
101335,no,322,yes,no
138784,no,-67,yes,no
126413,no,0,yes,no
109196,no,202,no,no
123766,no,-2,no,no
105775,no,383,yes,yes
111357,no,1771,no,no
115520,no,-280,yes,yes
139327,no,1814,yes,no
137560,no,445,yes,no
137519,no,642,yes,no
116304,no,1310,yes,yes
104958,no,405,yes,no
135338,no,900,yes,no
131746,no,0,yes,no
129325,no,0,yes,yes
115341,no,8016,no,no
116620,no,3761,no,yes
127495,no,1619,yes,no
115733,no,230,yes,yes
104185,yes,-848,yes,no
101554,no,34,yes,no
118535,no,-522,yes,no
128166,no,1470,no,no
117117,no,1424,yes,no
114139,no,-73,yes,no
119129,no,203,yes,no
114233,no,0,no,yes
104621,no,1629,yes,no
122048,no,-219,no,yes
109268,no,460,no,no
122475,no,0,no,no
110347,no,83,yes,no
104712,no,360,yes,no
110468,no,952,no,yes
117697,no,7,yes,no
120513,no,764,no,no
112921,no,-167,no,no
142072,no,2463,no,no
124847,no,2868,no,no
118830,no,0,yes,no
105319,no,3132,yes,no
113821,no,1410,yes,no
137190,no,807,yes,yes
144817,no,1220,no,no
128502,no,873,no,no
106507,no,259,yes,no
128531,no,16957,yes,no
105741,no,387,yes,no
116877,no,63,yes,no
138310,no,1194,yes,no
103990,no,1,yes,yes
103801,no,0,yes,yes
102224,no,798,yes,no
109461,no,0,no,no
145009,no,-130,yes,no
133944,no,0,no,no
104707,no,4798,yes,no
108307,no,-37,yes,yes
136501,no,154,no,no
129797,no,2610,no,no
104323,no,824,no,no
107288,no,538,yes,no
122555,no,0,no,no
142076,no,1425,no,no
135494,no,2854,yes,no
133915,no,577,no,no
140374,no,206,no,no
129896,no,0,yes,yes
134957,yes,-18,yes,no
102068,no,15,yes,yes
105537,no,1611,yes,no
127271,no,545,yes,no
139131,no,2353,yes,no
122346,no,557,yes,no
103229,no,402,yes,no
111594,no,1389,yes,no
120096,no,298,no,no
103568,no,287,no,no
108670,no,-100,yes,no
102605,no,-892,yes,no
112203,no,827,no,yes
141898,no,37378,yes,no
117527,no,417,yes,no
108924,no,117,yes,no
100355,no,297,yes,no
121485,no,42,no,yes
116869,no,2717,yes,yes
130877,no,1137,no,no
119592,no,4765,yes,no
124930,yes,4,yes,no
132923,no,671,yes,no
103578,no,401,yes,no
107759,no,644,yes,no
127042,no,7108,no,yes
132119,no,758,yes,no
136346,no,293,yes,no
104598,no,0,yes,yes
111933,no,-322,yes,no
106856,no,194,yes,no
136059,no,116,no,no
111817,no,261,no,no
143751,no,4596,yes,no
121630,no,25,yes,yes
121750,no,971,no,no
121822,no,268,no,no
123547,no,0,no,no
123040,no,2251,no,no
108206,no,4780,yes,no
102990,no,777,yes,no
125910,no,3700,no,no
141827,no,2398,no,no
104124,no,1465,yes,no
105901,no,-72,yes,no
113435,no,283,yes,no
125923,no,3975,no,no
142339,no,8044,no,no
137076,no,1089,yes,no
129730,no,13565,no,no
134605,no,0,yes,no
137001,no,2499,yes,no
118358,no,1938,yes,no
129265,no,775,no,no
119464,no,1939,yes,yes
141502,no,764,yes,no
112986,no,-37,no,yes
131960,no,5253,no,no
106766,no,605,yes,no
109385,no,363,no,yes
122754,no,135,no,no
108960,no,355,yes,yes
108798,no,1802,yes,no
132426,no,445,yes,no
140012,no,1602,yes,no
123978,no,184,no,no
133003,no,-124,no,no
109209,no,40,no,no
134144,no,4,yes,no
115090,no,522,yes,no
134025,no,7345,no,no
124523,no,1730,no,no
128349,no,2743,no,no
124341,no,1274,yes,no
134609,no,1141,yes,no
126108,no,6649,yes,no
133086,no,310,yes,no
109462,no,10,no,no
107284,no,1099,no,no
119373,no,1412,no,no
101960,no,590,yes,no
124902,no,9339,yes,no
143303,no,0,yes,no
110229,no,7080,no,no
104426,no,0,no,no
126869,no,4012,no,no
111182,no,9231,no,no
108811,no,7503,yes,no
125736,no,6191,no,no
116323,no,1539,yes,yes
130608,no,490,yes,no
136073,no,393,yes,no
118005,no,-874,yes,no
128789,no,1751,no,no
112839,no,1805,no,no
104126,no,10561,no,no
143683,no,0,yes,yes
138445,no,1374,yes,no
122926,no,157,yes,no
127459,no,87,yes,yes
115111,no,0,no,no
133732,no,4,yes,no
137703,no,2361,no,no
133021,no,0,yes,no
135552,no,243,yes,no
113377,no,629,no,yes
137172,no,-87,yes,no
142843,no,0,no,no
125436,no,47,yes,no
115774,no,619,yes,no
140191,no,64,no,no
109026,no,42,yes,no
105237,no,589,yes,yes
135842,no,489,yes,no
106777,no,45,no,no
134318,no,20453,yes,no
102573,no,-166,yes,yes
109375,no,3594,no,no
101072,no,0,yes,no
124474,no,3760,no,no
138524,no,2138,yes,no
138704,no,7816,yes,no
136647,no,860,yes,no
128073,no,434,yes,no
140192,no,932,yes,no
123339,no,3228,no,no
102598,no,48,no,no
117306,no,4711,yes,no
121608,no,4060,no,no
101745,no,60,no,no
127805,no,-315,no,yes
124585,no,508,yes,no
130445,no,361,no,no
107995,no,501,yes,yes
117459,no,146,no,no
116400,no,2353,yes,no
104927,no,597,yes,no
130059,no,641,yes,no
114300,no,458,yes,yes
106290,no,345,yes,no
132935,no,-116,yes,yes
104153,no,-326,yes,no
128874,no,198,yes,no
129796,no,62,yes,no
122054,no,22546,yes,no
112805,no,4850,no,no
121901,no,488,no,no
106405,no,479,yes,no
121602,no,134,no,no
137515,no,408,yes,no
141764,no,0,no,no
133361,no,189,yes,no
115099,no,4909,no,yes
132284,no,21446,no,no
111501,no,4512,no,no
111096,no,2409,no,no
139152,no,92,yes,no
133604,no,3472,no,no
127316,no,432,yes,no
103911,no,117,yes,no
136976,no,-25,yes,no
133718,no,2904,no,no
119555,no,291,no,no
131137,no,174,yes,yes
124078,no,1903,no,no
122658,no,43,no,no
106072,no,953,yes,no
144212,no,111,no,no
119810,no,312,no,no
100190,no,486,yes,no
113722,no,104,no,no
121865,no,428,no,no
138318,no,388,yes,no
136259,no,826,yes,no
122703,no,1,no,no
123529,no,0,yes,no
100459,no,211,yes,no
132092,no,5467,yes,no
121427,no,5641,no,no
118679,no,728,no,no
100274,no,434,no,no
122850,no,3431,no,no
127889,no,25,no,no
131817,no,167,yes,no
120217,no,274,yes,yes
132470,no,4788,yes,no
113775,no,0,yes,no
105845,no,-694,yes,no
118602,no,470,yes,no
127274,no,231,yes,no
116088,no,0,yes,no
109099,no,-222,yes,no
107818,no,287,yes,yes
114123,no,533,no,yes
117874,no,107,yes,no
125659,no,16869,no,no
104561,no,3059,yes,yes
102484,no,309,yes,no
118820,no,-547,yes,yes
128734,no,-96,no,no
117846,no,-299,no,no
129386,no,5838,no,no
121787,no,420,no,no
122724,no,15,no,no
115870,no,1890,yes,no
111869,yes,0,no,yes
131134,no,363,yes,yes
137221,no,36,no,yes
101059,no,-32,yes,no
110476,no,1113,no,no
101515,no,185,yes,yes
114484,no,0,yes,no
121008,no,1201,yes,yes
144841,no,20,no,no
137623,no,1354,yes,no
124109,no,183,no,no
104261,no,284,yes,no
108495,no,2096,yes,no
122377,no,178,no,no
118073,no,152,no,no
137546,no,550,yes,no
106133,no,0,yes,yes
131685,no,1636,yes,yes
135109,yes,-542,yes,no
117909,no,8106,no,no
121243,no,3031,no,no
123247,no,608,no,no
119530,no,38,yes,no
129356,no,597,yes,no
136919,no,1894,yes,no
135373,no,4239,yes,no
110728,no,533,yes,no
125248,no,519,yes,no
107541,no,0,yes,no
134924,no,299,yes,no
103469,no,0,yes,no
108403,no,673,yes,no
112710,no,644,no,no
139972,no,2789,yes,no
118937,no,0,no,yes
124155,no,1279,no,no
102772,no,2477,yes,no
114081,no,456,no,yes
104035,no,495,yes,no
113503,no,332,no,no
104693,no,178,yes,no
108409,no,0,yes,no
134733,no,-463,yes,no
140912,no,199,yes,yes
137263,no,0,yes,yes
137687,no,223,yes,yes
136883,no,0,yes,no
104000,no,4956,yes,no
134599,no,784,yes,yes
140953,no,0,no,no
140869,no,1608,no,no
118813,no,368,no,no
138737,no,422,yes,no
118381,no,816,yes,no
103073,no,141,yes,yes
121453,no,79,yes,no
139423,no,711,yes,no
138183,no,4954,yes,no
123618,no,0,no,no
119450,no,334,no,no
119880,no,30,no,no
118899,no,-6,no,no
127641,no,6158,yes,no
104103,no,0,yes,no
128314,no,1245,no,no
138298,no,156,yes,no
117792,no,147,yes,yes
109667,no,23,yes,no
135952,no,1970,no,no
104087,no,1007,yes,no
106642,no,231,yes,no
120215,no,2277,no,yes
100106,no,231,yes,no
128924,no,451,no,no
108703,no,1066,yes,no
117137,no,0,no,yes
100296,no,307,yes,no
107434,no,239,no,no
129009,no,523,no,yes
134553,no,0,yes,no
111029,no,1103,no,no
128007,no,337,no,no
112425,no,-1,no,yes
120300,no,3184,yes,no
101384,no,4586,yes,no
140525,no,804,yes,no
124090,no,-401,yes,no
123217,no,1974,no,no
139796,no,0,no,no
114206,no,107,no,no
125284,no,0,no,no
129792,no,16,yes,no
138996,no,5757,yes,no
119417,no,501,no,no
122065,no,3440,no,no
100126,no,-372,yes,no
104459,no,312,yes,yes
114455,no,171,no,yes
111041,no,914,yes,no
137596,no,1279,yes,no
113776,no,41,yes,no
140918,no,131,yes,no
103093,no,4248,yes,no
113072,no,1659,no,yes
137827,no,718,yes,no
105802,no,0,yes,no
111334,no,773,no,no
123891,no,0,no,no
106151,no,-382,yes,no
102698,no,607,yes,no
101431,no,491,yes,no
107743,no,2397,yes,no
111959,no,101,yes,no
112536,no,0,no,no
118063,no,241,yes,yes
108336,no,98,yes,no
119866,no,648,no,no
117113,no,-709,yes,no
126852,no,140,no,yes
132682,no,-92,yes,no
139542,no,258,no,no
138547,no,728,yes,yes
103242,no,-389,yes,no
119607,no,20,yes,no
108453,no,674,yes,yes
130284,no,16649,yes,no
115682,no,-14,no,no
113570,no,1023,no,yes
120769,no,692,yes,no
101777,no,288,yes,no
125178,no,48,yes,yes
101287,no,141,yes,yes
140826,no,677,no,no
126857,no,2994,yes,no
136936,no,1575,yes,no
126415,no,7541,no,no
114581,no,211,yes,no
137015,no,167,yes,no
123215,no,23,no,no
119684,no,-1781,yes,yes
113667,no,127,no,yes
109128,no,-97,yes,no
109878,no,1873,no,no
137510,no,-70,yes,no
126876,no,2185,no,no
123807,no,45,no,no
139025,no,135,yes,yes
111040,no,150,no,no
119139,no,937,no,no
120679,no,0,no,no
133771,no,268,yes,yes
115756,no,-558,yes,no
126748,no,3713,yes,no
131939,no,1832,no,no
142502,no,-46,yes,no
130831,no,3030,no,no
105863,no,101,yes,yes
111241,no,1279,yes,no
102626,no,373,yes,yes
104258,no,-172,yes,yes
103859,no,70,yes,no
135938,no,863,yes,yes
138231,yes,28,yes,no
108982,no,391,yes,no
132427,no,68,yes,no
105984,no,-99,no,yes
117848,no,114,yes,no
111472,no,0,no,no
127256,yes,237,yes,no
113546,no,-165,yes,no
105209,no,2271,yes,no
118799,no,2,yes,yes
142674,no,4917,no,no
102913,no,740,yes,no
126414,no,137,no,no
106634,no,0,no,no
100423,no,161,yes,no
138792,no,494,yes,no
137317,no,-231,yes,no
115958,no,103,yes,no
143242,no,94,no,no
128241,no,2041,no,no
117929,no,2044,yes,yes
112748,no,453,no,yes
142694,no,363,yes,no
126438,no,266,no,yes
121958,no,0,yes,no
126831,no,3311,yes,no
121246,no,-150,no,no
108880,no,587,yes,no
102158,no,784,yes,yes
119508,no,-70,no,no
101715,no,365,yes,no
138686,no,806,yes,yes
129280,no,3175,no,no
122324,no,905,no,yes
112884,no,12,no,no
139108,no,8047,yes,no
131077,no,17609,no,no
139838,no,2033,no,no
123649,no,-3,no,no
143524,no,8304,no,no
122691,no,6264,no,no
131902,no,21,yes,no
112614,no,830,no,no
131718,no,2729,yes,no
110469,no,57,yes,no
108158,no,1076,yes,no
119060,no,859,yes,yes
101190,no,321,yes,no
104341,no,-288,yes,no
126118,no,1543,no,no
123677,no,0,no,no
123729,no,111,no,no
139166,no,10,yes,no
119905,no,-218,yes,no
133700,no,2420,yes,no
122200,no,0,no,no
113261,no,68,no,yes
139583,no,156,yes,no
103036,no,1412,yes,no
100762,no,1259,yes,no
141358,no,680,no,no
138903,no,305,yes,no
132281,no,444,yes,no
129288,no,359,yes,no
100570,no,292,yes,no
110797,no,725,yes,no
121518,no,2977,no,no
103079,no,166,yes,no
137042,no,23,yes,no
113039,no,145,no,yes
117634,no,0,no,no
115970,no,45789,no,no
136610,no,70,yes,no
127010,no,460,no,no
108363,no,1492,yes,no
104181,no,43,yes,no
135949,no,576,yes,no
132536,no,2958,yes,no
130945,no,1702,no,no
107692,no,-65,yes,no
139812,no,13107,yes,no
110243,no,69,no,no
114648,no,390,yes,no
130430,no,32,no,no
105681,no,188,yes,no
140158,no,352,yes,no
110506,no,128,no,no
126569,no,-476,yes,no
130776,no,1595,no,no
101806,no,1407,yes,no
110988,no,1653,no,no
137750,no,1769,yes,no
105914,no,258,yes,no
105354,no,711,yes,no
141031,no,1643,no,no
111770,no,438,no,no
108429,no,6285,yes,no
126594,no,2145,no,no
134322,no,256,yes,no
129251,no,290,yes,no
129822,yes,6162,no,yes
106465,no,-363,yes,yes
133013,no,3432,yes,no
114089,no,1,yes,yes
107762,no,2647,yes,no
108843,no,0,yes,no
101561,no,487,yes,no
103896,no,194,yes,no
133370,no,396,yes,no
107093,no,398,yes,no
112917,no,232,no,no
125208,no,364,no,no
115274,no,1,yes,no
107241,no,310,yes,no
109718,no,231,no,no
107815,no,2403,yes,no
134365,no,451,no,no
100785,no,0,yes,no
120288,no,112,no,no
102427,yes,-3,yes,no
107522,no,1429,yes,no
142693,no,814,no,no
129535,no,8626,no,no
123852,no,1286,no,no
116431,yes,0,no,yes
112873,no,182,yes,yes
104632,no,780,yes,no
114500,no,280,no,no
144478,no,8304,no,no
103145,no,425,yes,no
107596,no,1100,yes,no
143323,no,3529,no,yes
118359,no,670,yes,no
120802,no,2476,no,no
141495,no,183,no,no
110552,no,452,yes,no
128061,no,732,yes,no
101305,no,134,yes,no
119245,no,3530,no,no
103361,no,959,yes,no
123160,no,544,no,yes
135305,no,0,yes,no
118241,no,2173,no,no
115917,no,272,yes,no
101685,no,4012,no,yes
141326,no,0,yes,no
140385,no,2015,no,no
104863,no,739,yes,no
117587,no,-59,no,yes
114876,no,-888,no,no
121163,no,3222,no,no
110486,no,8379,no,no
111934,no,44,no,no
114316,no,4,yes,no
133705,no,2496,yes,no
117565,no,912,no,no
119018,no,487,no,no
114359,no,1859,yes,no
100172,no,25,yes,yes
145233,no,1058,no,no
138163,no,-14,yes,no
125587,no,3625,yes,no
119935,no,0,no,no
102464,no,99,yes,no
137569,no,168,yes,yes
129211,no,4317,yes,no
133975,no,1441,yes,no
141547,no,527,no,no
121150,no,811,no,no
110876,no,0,no,no
142102,no,87,no,no
127860,no,589,yes,no
119668,no,694,no,no
105291,no,1393,yes,no
110634,no,3111,no,no
128535,no,4168,yes,no
109086,no,1240,yes,no
121412,no,3324,no,no
126685,no,1456,yes,no
143713,no,402,no,no
116821,no,33,yes,no
102001,no,-202,yes,no
115616,no,0,yes,yes
128030,no,253,no,no
120489,no,2657,yes,no
103410,no,2400,yes,no
136293,no,-853,yes,no
126725,no,0,no,no
132546,no,12,yes,no
129457,no,342,no,yes
108706,no,-224,yes,yes
136701,no,-108,yes,no
130198,no,1240,yes,no
127686,no,731,yes,no
122242,no,430,no,yes
142441,no,163,yes,yes
129451,no,186,no,no
125470,no,2047,yes,no
102378,no,23,yes,no
108704,no,788,yes,no
115725,no,5691,yes,no
137586,no,17,yes,no
140758,no,2994,no,no
132167,no,106,yes,no
118897,no,2066,yes,yes
127089,no,10406,no,no
121161,no,361,no,no
129518,no,0,yes,no
130340,no,4,no,no
144301,no,739,no,no
140720,no,12767,no,no
116818,no,3717,no,yes
109959,no,60,no,no
130511,no,184,no,no
139440,no,225,yes,no
127784,no,0,no,no
129301,no,1021,no,no
113515,no,5,yes,yes
131852,no,984,yes,no
104514,no,137,yes,no
108399,no,0,no,no
124425,no,1448,no,no
132772,no,0,yes,no
104361,no,148,yes,no
124110,no,64,no,no
102782,no,-44,yes,no
122618,yes,72,no,no
136665,no,1176,no,no
116410,no,0,no,no
115792,no,202,yes,no
123582,no,27,no,no
125698,no,1340,no,yes
125991,no,5848,yes,no
123900,no,82,no,no
112711,no,655,no,yes
122082,yes,130,no,no
106486,no,-329,yes,no
125211,no,1093,yes,no
123602,no,556,yes,no
106606,no,318,yes,no
131298,no,6836,no,no
116893,no,224,yes,no
120295,no,0,no,no
118118,no,0,yes,no
105596,no,1342,yes,no
111132,no,619,no,no
106711,no,0,yes,no
112478,no,65,no,no
109977,no,669,no,no
131680,no,751,yes,no
137371,no,1127,yes,no
125073,no,0,yes,no
137347,no,8892,yes,no
131588,no,396,yes,yes
117602,no,54,yes,no
138967,no,543,yes,yes
100248,no,293,yes,no
140015,no,228,no,no
110535,no,2223,no,no
108873,no,3611,yes,no
121801,no,0,no,no
102674,no,0,yes,no
112968,no,700,no,yes
139895,no,0,yes,yes
139454,no,707,yes,no
104554,no,0,yes,no
114105,no,3415,no,no
145188,no,845,yes,no
112858,no,29,no,no
102292,no,13,yes,no
121957,no,260,no,no
104375,no,1116,yes,no
133200,no,903,yes,no
136468,no,397,yes,no
109060,no,720,yes,no
130957,no,298,yes,no
105055,no,13156,yes,no
129802,no,-53,no,no
109961,no,3034,no,no
100944,no,72,yes,no
108886,no,648,yes,yes
132042,no,443,yes,no
107447,no,1294,yes,no
114782,no,0,yes,yes
115255,no,363,yes,yes
103292,no,5131,yes,no
112879,no,0,no,no
133736,no,924,yes,yes
116321,no,2362,yes,yes
140706,no,315,no,no
119274,no,489,no,no
126259,no,6704,yes,no
124958,no,1388,no,no
141102,no,3160,yes,no
140650,no,61,no,yes
138322,no,362,yes,no
122309,no,0,no,no
139087,no,3410,yes,no
110540,no,675,no,yes
134080,no,5399,no,yes
108634,no,2188,yes,no
138966,no,1163,yes,no
145265,no,4655,no,no
130919,no,2198,no,no
116386,no,328,yes,yes
100222,no,26,yes,no
142976,no,3777,yes,no
112899,no,0,no,no
116354,no,0,yes,no
101874,no,331,yes,no
126856,no,8899,yes,no
125204,no,6384,yes,yes
126771,no,0,yes,no
129276,no,1332,no,no
127515,no,5728,yes,no
121323,no,724,no,no
111237,no,201,yes,no
130313,no,994,no,no
101437,no,2331,yes,no
121141,no,171,no,no
143954,no,75,no,no
107012,no,3331,yes,no
104278,no,-46,yes,no
127969,no,-17,no,no
109859,no,49,no,no
107998,no,192,yes,yes
114735,no,0,yes,no
100399,no,28,yes,no
129320,no,0,yes,no
141130,no,6483,no,no
144747,no,361,no,no
143123,no,2843,no,no
133832,no,2552,no,no
101208,no,487,yes,no
109690,no,0,no,no
127100,no,2706,no,no
123259,no,526,no,no
102499,no,1309,yes,no
143113,no,780,no,no
113220,no,136,no,yes
121295,no,97,no,no
134197,no,3342,yes,no
121225,no,491,no,no
103156,no,474,yes,yes
107115,no,22171,yes,no
135546,no,368,yes,no
117263,no,4063,no,yes
112490,no,84,no,yes
108598,no,466,yes,no
134888,no,1143,yes,yes
139378,no,-132,yes,yes
109891,no,156,yes,no
107419,no,195,yes,no
138475,no,180,yes,no
137335,no,2813,yes,no
135862,no,1090,yes,no
113368,no,-299,yes,no
127405,no,2658,yes,no
127882,no,8,no,no
130714,no,1698,yes,no
100790,yes,0,yes,no
130326,no,9160,no,no
144702,no,43,no,no
133740,no,306,yes,no
135764,no,56,yes,no
129083,no,1097,yes,yes
110351,no,3304,no,no
118074,no,43,no,no
113852,no,218,no,no
139206,no,694,yes,yes
113213,no,1556,no,yes
139711,no,2196,yes,no
142398,no,2987,yes,no
135877,no,4647,yes,no
116954,no,233,yes,no
129976,no,454,no,no
115554,no,35,yes,no
110942,no,25824,no,no
122609,no,857,yes,no
115746,no,250,yes,no
142261,no,55,no,no
123265,no,3558,no,no
132360,no,904,yes,no
115244,no,5,yes,no
107317,no,1307,yes,no
133632,no,1002,yes,no
137246,no,2137,no,no
108439,no,13,no,no
103747,no,1533,no,no
115741,no,-114,yes,no
117269,no,0,yes,no
145053,no,2850,no,no
109342,yes,-1019,yes,no
129756,no,525,no,no
119185,no,2139,no,no
116373,no,-391,yes,yes
